Lugar de residencia;Anual;Sexo;Medida;Valor;
Beas de Granada;2015;Mujeres;Crecimiento vegetativo;1;
Beas de Granada;2016;Ambos sexos;Crecimiento vegetativo;-3;
Beas de Granada;2016;Hombres;Crecimiento vegetativo;-5;
Beas de Granada;2016;Mujeres;Crecimiento vegetativo;2;
Beas de Granada;2017;Ambos sexos;Crecimiento vegetativo;-8;
Beas de Granada;2017;Hombres;Crecimiento vegetativo;-4;
Beas de Granada;2017;Mujeres;Crecimiento vegetativo;-4;
Beas de Granada;2018;Ambos sexos;Crecimiento vegetativo;-7;
Beas de Granada;2018;Hombres;Crecimiento vegetativo;-7;
Beas de Granada;2018;Mujeres;Crecimiento vegetativo;0;
Beas de Granada;2019;Ambos sexos;Crecimiento vegetativo;0;
Beas de Granada;2019;Hombres;Crecimiento vegetativo;-2;
Beas de Granada;2019;Mujeres;Crecimiento vegetativo;2;
Beas de Granada;2020;Ambos sexos;Crecimiento vegetativo;0;
Beas de Granada;2020;Hombres;Crecimiento vegetativo;0;
Beas de Granada;2020;Mujeres;Crecimiento vegetativo;0;
Beas de Granada;2021;Ambos sexos;Crecimiento vegetativo;-3;
Beas de Granada;2021;Hombres;Crecimiento vegetativo;-3;
Beas de Granada;2021;Mujeres;Crecimiento vegetativo;0;
Beas de Granada;2022;Ambos sexos;Crecimiento vegetativo;2;
Beas de Granada;2022;Hombres;Crecimiento vegetativo;1;
Beas de Granada;2022;Mujeres;Crecimiento vegetativo;1;
Beas de Granada;2023;Ambos sexos;Crecimiento vegetativo;-6;
Beas de Granada;2023;Hombres;Crecimiento vegetativo;-4;
Beas de Granada;2023;Mujeres;Crecimiento vegetativo;-2;
Beas de Guadix;2010;Ambos sexos;Crecimiento vegetativo;1;
Beas de Guadix;2010;Hombres;Crecimiento vegetativo;-;
Beas de Guadix;2010;Mujeres;Crecimiento vegetativo;1;
Beas de Guadix;2011;Ambos sexos;Crecimiento vegetativo;-3;
Beas de Guadix;2011;Hombres;Crecimiento vegetativo;-3;
Beas de Guadix;2011;Mujeres;Crecimiento vegetativo;0;
Beas de Guadix;2012;Ambos sexos;Crecimiento vegetativo;-1;
Beas de Guadix;2012;Hombres;Crecimiento vegetativo;-2;
Beas de Guadix;2012;Mujeres;Crecimiento vegetativo;1;
Beas de Guadix;2013;Ambos sexos;Crecimiento vegetativo;-2;
Beas de Guadix;2013;Hombres;Crecimiento vegetativo;-1;
Beas de Guadix;2013;Mujeres;Crecimiento vegetativo;-1;
Beas de Guadix;2014;Ambos sexos;Crecimiento vegetativo;0;
Beas de Guadix;2014;Hombres;Crecimiento vegetativo;-2;
Beas de Guadix;2014;Mujeres;Crecimiento vegetativo;2;
Beas de Guadix;2015;Ambos sexos;Crecimiento vegetativo;-6;
Beas de Guadix;2015;Hombres;Crecimiento vegetativo;-5;
Beas de Guadix;2015;Mujeres;Crecimiento vegetativo;-1;
Beas de Guadix;2016;Ambos sexos;Crecimiento vegetativo;-4;
Beas de Guadix;2016;Hombres;Crecimiento vegetativo;-2;
Beas de Guadix;2016;Mujeres;Crecimiento vegetativo;-2;
Beas de Guadix;2017;Ambos sexos;Crecimiento vegetativo;1;
Beas de Guadix;2017;Hombres;Crecimiento vegetativo;-1;
Beas de Guadix;2017;Mujeres;Crecimiento vegetativo;2;
Beas de Guadix;2018;Ambos sexos;Crecimiento vegetativo;-2;
Beas de Guadix;2018;Hombres;Crecimiento vegetativo;2;
Beas de Guadix;2018;Mujeres;Crecimiento vegetativo;-4;
Beas de Guadix;2019;Ambos sexos;Crecimiento vegetativo;-2;
Beas de Guadix;2019;Hombres;Crecimiento vegetativo;0;
Beas de Guadix;2019;Mujeres;Crecimiento vegetativo;-2;
Beas de Guadix;2020;Ambos sexos;Crecimiento vegetativo;0;
Beas de Guadix;2020;Hombres;Crecimiento vegetativo;-1;
Beas de Guadix;2020;Mujeres;Crecimiento vegetativo;1;
Beas de Guadix;2021;Ambos sexos;Crecimiento vegetativo;-2;
Beas de Guadix;2021;Hombres;Crecimiento vegetativo;-1;
Beas de Guadix;2021;Mujeres;Crecimiento vegetativo;-1;
Beas de Guadix;2022;Ambos sexos;Crecimiento vegetativo;1;
Beas de Guadix;2022;Hombres;Crecimiento vegetativo;0;
Beas de Guadix;2022;Mujeres;Crecimiento vegetativo;1;
Beas de Guadix;2023;Ambos sexos;Crecimiento vegetativo;-4;
Beas de Guadix;2023;Hombres;Crecimiento vegetativo;0;
Beas de Guadix;2023;Mujeres;Crecimiento vegetativo;-4;
Benalúa;2010;Ambos sexos;Crecimiento vegetativo;8;
Benalúa;2010;Hombres;Crecimiento vegetativo;10;
Benalúa;2010;Mujeres;Crecimiento vegetativo;-2;
Benalúa;2011;Ambos sexos;Crecimiento vegetativo;12;
Benalúa;2011;Hombres;Crecimiento vegetativo;4;
Benalúa;2011;Mujeres;Crecimiento vegetativo;8;
Benalúa;2012;Ambos sexos;Crecimiento vegetativo;7;
Benalúa;2012;Hombres;Crecimiento vegetativo;3;
Benalúa;2012;Mujeres;Crecimiento vegetativo;4;
Benalúa;2013;Ambos sexos;Crecimiento vegetativo;3;
Benalúa;2013;Hombres;Crecimiento vegetativo;-4;
Benalúa;2013;Mujeres;Crecimiento vegetativo;7;
Benalúa;2014;Ambos sexos;Crecimiento vegetativo;7;
Benalúa;2014;Hombres;Crecimiento vegetativo;-1;
Benalúa;2014;Mujeres;Crecimiento vegetativo;8;
Benalúa;2015;Ambos sexos;Crecimiento vegetativo;10;
Benalúa;2015;Hombres;Crecimiento vegetativo;8;
Benalúa;2015;Mujeres;Crecimiento vegetativo;2;
Benalúa;2016;Ambos sexos;Crecimiento vegetativo;4;
Benalúa;2016;Hombres;Crecimiento vegetativo;1;
Benalúa;2016;Mujeres;Crecimiento vegetativo;3;
Benalúa;2017;Ambos sexos;Crecimiento vegetativo;10;
Benalúa;2017;Hombres;Crecimiento vegetativo;6;
Benalúa;2017;Mujeres;Crecimiento vegetativo;4;
Benalúa;2018;Ambos sexos;Crecimiento vegetativo;5;
Benalúa;2018;Hombres;Crecimiento vegetativo;-4;
Benalúa;2018;Mujeres;Crecimiento vegetativo;9;
Benalúa;2019;Ambos sexos;Crecimiento vegetativo;4;
Benalúa;2019;Hombres;Crecimiento vegetativo;0;
Benalúa;2019;Mujeres;Crecimiento vegetativo;4;
Benalúa;2020;Ambos sexos;Crecimiento vegetativo;-18;
Benalúa;2020;Hombres;Crecimiento vegetativo;-17;
Benalúa;2020;Mujeres;Crecimiento vegetativo;-1;
Benalúa;2021;Ambos sexos;Crecimiento vegetativo;-3;
Benalúa;2021;Hombres;Crecimiento vegetativo;-1;
Benalúa;2021;Mujeres;Crecimiento vegetativo;-2;
Benalúa;2022;Ambos sexos;Crecimiento vegetativo;-11;
Benalúa;2022;Hombres;Crecimiento vegetativo;-16;
Benalúa;2022;Mujeres;Crecimiento vegetativo;5;
Benalúa;2023;Ambos sexos;Crecimiento vegetativo;1;
Benalúa;2023;Hombres;Crecimiento vegetativo;-8;
Benalúa;2023;Mujeres;Crecimiento vegetativo;9;
Benalúa de las Villas;2010;Ambos sexos;Crecimiento vegetativo;-10;
Benalúa de las Villas;2010;Hombres;Crecimiento vegetativo;-3;
Benalúa de las Villas;2010;Mujeres;Crecimiento vegetativo;-7;
Benalúa de las Villas;2011;Ambos sexos;Crecimiento vegetativo;-5;
Benalúa de las Villas;2011;Hombres;Crecimiento vegetativo;-1;
Benalúa de las Villas;2011;Mujeres;Crecimiento vegetativo;-4;
Benalúa de las Villas;2012;Ambos sexos;Crecimiento vegetativo;-20;
Benalúa de las Villas;2012;Hombres;Crecimiento vegetativo;-12;
Benalúa de las Villas;2012;Mujeres;Crecimiento vegetativo;-8;
Benalúa de las Villas;2013;Ambos sexos;Crecimiento vegetativo;0;
Benalúa de las Villas;2013;Hombres;Crecimiento vegetativo;2;
Benalúa de las Villas;2013;Mujeres;Crecimiento vegetativo;-2;
Benalúa de las Villas;2014;Ambos sexos;Crecimiento vegetativo;-3;
Benalúa de las Villas;2014;Hombres;Crecimiento vegetativo;-2;
Benalúa de las Villas;2014;Mujeres;Crecimiento vegetativo;-1;
Benalúa de las Villas;2015;Ambos sexos;Crecimiento vegetativo;-8;
Benalúa de las Villas;2015;Hombres;Crecimiento vegetativo;-4;
Benalúa de las Villas;2015;Mujeres;Crecimiento vegetativo;-4;
Benalúa de las Villas;2016;Ambos sexos;Crecimiento vegetativo;-6;
Benalúa de las Villas;2016;Hombres;Crecimiento vegetativo;-1;
Benalúa de las Villas;2016;Mujeres;Crecimiento vegetativo;-5;
Benalúa de las Villas;2017;Ambos sexos;Crecimiento vegetativo;-20;
Benalúa de las Villas;2017;Hombres;Crecimiento vegetativo;-12;
Benalúa de las Villas;2017;Mujeres;Crecimiento vegetativo;-8;
Benalúa de las Villas;2018;Ambos sexos;Crecimiento vegetativo;-7;
Benalúa de las Villas;2018;Hombres;Crecimiento vegetativo;-3;
Benalúa de las Villas;2018;Mujeres;Crecimiento vegetativo;-4;
Benalúa de las Villas;2019;Ambos sexos;Crecimiento vegetativo;-6;
Benalúa de las Villas;2019;Hombres;Crecimiento vegetativo;-7;
Benalúa de las Villas;2019;Mujeres;Crecimiento vegetativo;1;
Benalúa de las Villas;2020;Ambos sexos;Crecimiento vegetativo;-12;
Benalúa de las Villas;2020;Hombres;Crecimiento vegetativo;-10;
Benalúa de las Villas;2020;Mujeres;Crecimiento vegetativo;-2;
Benalúa de las Villas;2021;Ambos sexos;Crecimiento vegetativo;-10;
Benalúa de las Villas;2021;Hombres;Crecimiento vegetativo;-3;
Benalúa de las Villas;2021;Mujeres;Crecimiento vegetativo;-7;
Benalúa de las Villas;2022;Ambos sexos;Crecimiento vegetativo;-2;
Benalúa de las Villas;2022;Hombres;Crecimiento vegetativo;0;
Benalúa de las Villas;2022;Mujeres;Crecimiento vegetativo;-2;
Benalúa de las Villas;2023;Ambos sexos;Crecimiento vegetativo;-5;
Benalúa de las Villas;2023;Hombres;Crecimiento vegetativo;-4;
Benalúa de las Villas;2023;Mujeres;Crecimiento vegetativo;-1;
Benamaurel;2010;Ambos sexos;Crecimiento vegetativo;-9;
Benamaurel;2010;Hombres;Crecimiento vegetativo;-5;
Benamaurel;2010;Mujeres;Crecimiento vegetativo;-4;
Benamaurel;2011;Ambos sexos;Crecimiento vegetativo;-9;
Benamaurel;2011;Hombres;Crecimiento vegetativo;-1;
Benamaurel;2011;Mujeres;Crecimiento vegetativo;-8;
Benamaurel;2012;Ambos sexos;Crecimiento vegetativo;-1;
Benamaurel;2012;Hombres;Crecimiento vegetativo;-1;
Benamaurel;2012;Mujeres;Crecimiento vegetativo;0;
Benamaurel;2013;Ambos sexos;Crecimiento vegetativo;-4;
Benamaurel;2013;Hombres;Crecimiento vegetativo;-3;
Benamaurel;2013;Mujeres;Crecimiento vegetativo;-1;
Benamaurel;2014;Ambos sexos;Crecimiento vegetativo;-4;
Benamaurel;2014;Hombres;Crecimiento vegetativo;-5;
Benamaurel;2014;Mujeres;Crecimiento vegetativo;1;
Benamaurel;2015;Ambos sexos;Crecimiento vegetativo;6;
Benamaurel;2015;Hombres;Crecimiento vegetativo;5;
Benamaurel;2015;Mujeres;Crecimiento vegetativo;1;
Benamaurel;2016;Ambos sexos;Crecimiento vegetativo;-15;
Benamaurel;2016;Hombres;Crecimiento vegetativo;-13;
Benamaurel;2016;Mujeres;Crecimiento vegetativo;-2;
Benamaurel;2017;Ambos sexos;Crecimiento vegetativo;-9;
Benamaurel;2017;Hombres;Crecimiento vegetativo;-4;
Benamaurel;2017;Mujeres;Crecimiento vegetativo;-5;
Benamaurel;2018;Ambos sexos;Crecimiento vegetativo;-19;
Benamaurel;2018;Hombres;Crecimiento vegetativo;-13;
Benamaurel;2018;Mujeres;Crecimiento vegetativo;-6;
Benamaurel;2019;Ambos sexos;Crecimiento vegetativo;-22;
Benamaurel;2019;Hombres;Crecimiento vegetativo;-9;
Benamaurel;2019;Mujeres;Crecimiento vegetativo;-13;
Benamaurel;2020;Ambos sexos;Crecimiento vegetativo;-8;
Benamaurel;2020;Hombres;Crecimiento vegetativo;-10;
Benamaurel;2020;Mujeres;Crecimiento vegetativo;2;
Benamaurel;2021;Ambos sexos;Crecimiento vegetativo;-15;
Benamaurel;2021;Hombres;Crecimiento vegetativo;-13;
Benamaurel;2021;Mujeres;Crecimiento vegetativo;-2;
Benamaurel;2022;Ambos sexos;Crecimiento vegetativo;-22;
Benamaurel;2022;Hombres;Crecimiento vegetativo;-11;
Benamaurel;2022;Mujeres;Crecimiento vegetativo;-11;
Benamaurel;2023;Ambos sexos;Crecimiento vegetativo;-13;
Benamaurel;2023;Hombres;Crecimiento vegetativo;-7;
Benamaurel;2023;Mujeres;Crecimiento vegetativo;-6;
Bérchules;2010;Ambos sexos;Crecimiento vegetativo;3;
Bérchules;2010;Hombres;Crecimiento vegetativo;-1;
Bérchules;2010;Mujeres;Crecimiento vegetativo;4;
Bérchules;2011;Ambos sexos;Crecimiento vegetativo;1;
Bérchules;2011;Hombres;Crecimiento vegetativo;0;
Bérchules;2011;Mujeres;Crecimiento vegetativo;1;
Bérchules;2012;Ambos sexos;Crecimiento vegetativo;-6;
Bérchules;2012;Hombres;Crecimiento vegetativo;-4;
Bérchules;2012;Mujeres;Crecimiento vegetativo;-2;
Bérchules;2013;Ambos sexos;Crecimiento vegetativo;-5;
Bérchules;2013;Hombres;Crecimiento vegetativo;-2;
Bérchules;2013;Mujeres;Crecimiento vegetativo;-3;
Bérchules;2014;Ambos sexos;Crecimiento vegetativo;-7;
Bérchules;2014;Hombres;Crecimiento vegetativo;-2;
Bérchules;2014;Mujeres;Crecimiento vegetativo;-5;
Bérchules;2015;Ambos sexos;Crecimiento vegetativo;-7;
Bérchules;2015;Hombres;Crecimiento vegetativo;-4;
Bérchules;2015;Mujeres;Crecimiento vegetativo;-3;
Bérchules;2016;Ambos sexos;Crecimiento vegetativo;-3;
Bérchules;2016;Hombres;Crecimiento vegetativo;-1;
Bérchules;2016;Mujeres;Crecimiento vegetativo;-2;
Bérchules;2017;Ambos sexos;Crecimiento vegetativo;-4;
Bérchules;2017;Hombres;Crecimiento vegetativo;-2;
Bérchules;2017;Mujeres;Crecimiento vegetativo;-2;
Bérchules;2018;Ambos sexos;Crecimiento vegetativo;1;
Bérchules;2018;Hombres;Crecimiento vegetativo;1;
Bérchules;2018;Mujeres;Crecimiento vegetativo;0;
Bérchules;2019;Ambos sexos;Crecimiento vegetativo;-10;
Bérchules;2019;Hombres;Crecimiento vegetativo;-9;
Bérchules;2019;Mujeres;Crecimiento vegetativo;-1;
Bérchules;2020;Ambos sexos;Crecimiento vegetativo;-3;
Bérchules;2020;Hombres;Crecimiento vegetativo;-1;
Bérchules;2020;Mujeres;Crecimiento vegetativo;-2;
Bérchules;2021;Ambos sexos;Crecimiento vegetativo;-2;
Bérchules;2021;Hombres;Crecimiento vegetativo;-3;
Bérchules;2021;Mujeres;Crecimiento vegetativo;1;
Bérchules;2022;Ambos sexos;Crecimiento vegetativo;-7;
Bérchules;2022;Hombres;Crecimiento vegetativo;-5;
Bérchules;2022;Mujeres;Crecimiento vegetativo;-2;
Bérchules;2023;Ambos sexos;Crecimiento vegetativo;-2;
Bérchules;2023;Hombres;Crecimiento vegetativo;-2;
Bérchules;2023;Mujeres;Crecimiento vegetativo;0;
Bubión;2010;Ambos sexos;Crecimiento vegetativo;-1;
Bubión;2010;Hombres;Crecimiento vegetativo;-1;
Bubión;2010;Mujeres;Crecimiento vegetativo;0;
Bubión;2011;Ambos sexos;Crecimiento vegetativo;1;
Bubión;2011;Hombres;Crecimiento vegetativo;0;
Bubión;2011;Mujeres;Crecimiento vegetativo;1;
Bubión;2012;Ambos sexos;Crecimiento vegetativo;-2;
Bubión;2012;Hombres;Crecimiento vegetativo;-1;
Bubión;2012;Mujeres;Crecimiento vegetativo;-1;
Bubión;2013;Ambos sexos;Crecimiento vegetativo;1;
Bubión;2013;Hombres;Crecimiento vegetativo;2;
Bubión;2013;Mujeres;Crecimiento vegetativo;-1;
Bubión;2014;Ambos sexos;Crecimiento vegetativo;-2;
Bubión;2014;Hombres;Crecimiento vegetativo;-1;
Bubión;2014;Mujeres;Crecimiento vegetativo;-1;
Bubión;2015;Ambos sexos;Crecimiento vegetativo;0;
Bubión;2015;Hombres;Crecimiento vegetativo;0;
Bubión;2015;Mujeres;Crecimiento vegetativo;-;
Bubión;2016;Ambos sexos;Crecimiento vegetativo;-1;
Bubión;2016;Hombres;Crecimiento vegetativo;-2;
Bubión;2016;Mujeres;Crecimiento vegetativo;1;
Bubión;2017;Ambos sexos;Crecimiento vegetativo;-4;
Bubión;2017;Hombres;Crecimiento vegetativo;-1;
Bubión;2017;Mujeres;Crecimiento vegetativo;-3;
Bubión;2018;Ambos sexos;Crecimiento vegetativo;1;
Bubión;2018;Hombres;Crecimiento vegetativo;-1;
Bubión;2018;Mujeres;Crecimiento vegetativo;2;
Bubión;2019;Ambos sexos;Crecimiento vegetativo;-1;
Bubión;2019;Hombres;Crecimiento vegetativo;-1;
Bubión;2019;Mujeres;Crecimiento vegetativo;0;
Bubión;2020;Ambos sexos;Crecimiento vegetativo;-2;
Bubión;2020;Hombres;Crecimiento vegetativo;1;
Bubión;2020;Mujeres;Crecimiento vegetativo;-3;
Bubión;2021;Ambos sexos;Crecimiento vegetativo;-4;
Bubión;2021;Hombres;Crecimiento vegetativo;-3;
Bubión;2021;Mujeres;Crecimiento vegetativo;-1;
Bubión;2022;Ambos sexos;Crecimiento vegetativo;0;
Bubión;2022;Hombres;Crecimiento vegetativo;1;
Bubión;2022;Mujeres;Crecimiento vegetativo;-1;
Bubión;2023;Ambos sexos;Crecimiento vegetativo;-4;
Bubión;2023;Hombres;Crecimiento vegetativo;-3;
Bubión;2023;Mujeres;Crecimiento vegetativo;-1;
Busquístar;2010;Ambos sexos;Crecimiento vegetativo;0;
Busquístar;2010;Hombres;Crecimiento vegetativo;-1;
Busquístar;2010;Mujeres;Crecimiento vegetativo;1;
Busquístar;2011;Ambos sexos;Crecimiento vegetativo;0;
Busquístar;2011;Hombres;Crecimiento vegetativo;-1;
Busquístar;2011;Mujeres;Crecimiento vegetativo;1;
Busquístar;2012;Ambos sexos;Crecimiento vegetativo;-4;
Busquístar;2012;Hombres;Crecimiento vegetativo;-2;
Busquístar;2012;Mujeres;Crecimiento vegetativo;-2;
Busquístar;2013;Ambos sexos;Crecimiento vegetativo;5;
Busquístar;2013;Hombres;Crecimiento vegetativo;1;
Busquístar;2013;Mujeres;Crecimiento vegetativo;4;
Busquístar;2014;Ambos sexos;Crecimiento vegetativo;-1;
Busquístar;2014;Hombres;Crecimiento vegetativo;2;
Busquístar;2014;Mujeres;Crecimiento vegetativo;-3;
Busquístar;2015;Ambos sexos;Crecimiento vegetativo;0;
Busquístar;2015;Hombres;Crecimiento vegetativo;-2;
Busquístar;2015;Mujeres;Crecimiento vegetativo;2;
Busquístar;2016;Ambos sexos;Crecimiento vegetativo;0;
Busquístar;2016;Hombres;Crecimiento vegetativo;-1;
Busquístar;2016;Mujeres;Crecimiento vegetativo;1;
Busquístar;2017;Ambos sexos;Crecimiento vegetativo;-2;
Busquístar;2017;Hombres;Crecimiento vegetativo;-1;
Busquístar;2017;Mujeres;Crecimiento vegetativo;-1;
Busquístar;2018;Ambos sexos;Crecimiento vegetativo;-2;
Busquístar;2018;Hombres;Crecimiento vegetativo;-1;
Busquístar;2018;Mujeres;Crecimiento vegetativo;-1;
Busquístar;2019;Ambos sexos;Crecimiento vegetativo;-1;
Busquístar;2019;Hombres;Crecimiento vegetativo;-;
Busquístar;2019;Mujeres;Crecimiento vegetativo;-1;
Busquístar;2020;Ambos sexos;Crecimiento vegetativo;-8;
Busquístar;2020;Hombres;Crecimiento vegetativo;-2;
Busquístar;2020;Mujeres;Crecimiento vegetativo;-6;
Busquístar;2021;Ambos sexos;Crecimiento vegetativo;-1;
Busquístar;2021;Hombres;Crecimiento vegetativo;-1;
Busquístar;2021;Mujeres;Crecimiento vegetativo;0;
Busquístar;2022;Ambos sexos;Crecimiento vegetativo;-1;
Busquístar;2022;Hombres;Crecimiento vegetativo;1;
Busquístar;2022;Mujeres;Crecimiento vegetativo;-2;
Busquístar;2023;Ambos sexos;Crecimiento vegetativo;2;
Busquístar;2023;Hombres;Crecimiento vegetativo;2;
Busquístar;2023;Mujeres;Crecimiento vegetativo;0;
Cacín;2010;Ambos sexos;Crecimiento vegetativo;-7;
Cacín;2010;Hombres;Crecimiento vegetativo;-5;
Cacín;2010;Mujeres;Crecimiento vegetativo;-2;
Cacín;2011;Ambos sexos;Crecimiento vegetativo;1;
Cacín;2011;Hombres;Crecimiento vegetativo;-3;
Cacín;2011;Mujeres;Crecimiento vegetativo;4;
Cacín;2012;Ambos sexos;Crecimiento vegetativo;-9;
Cacín;2012;Hombres;Crecimiento vegetativo;-3;
Cacín;2012;Mujeres;Crecimiento vegetativo;-6;
Cacín;2013;Ambos sexos;Crecimiento vegetativo;-9;
Cacín;2013;Hombres;Crecimiento vegetativo;-4;
Cacín;2013;Mujeres;Crecimiento vegetativo;-5;
Cacín;2014;Ambos sexos;Crecimiento vegetativo;-8;
Cacín;2014;Hombres;Crecimiento vegetativo;-4;
Cacín;2014;Mujeres;Crecimiento vegetativo;-4;
Cacín;2015;Ambos sexos;Crecimiento vegetativo;-4;
Cacín;2015;Hombres;Crecimiento vegetativo;-2;
Cacín;2015;Mujeres;Crecimiento vegetativo;-2;
Cacín;2016;Ambos sexos;Crecimiento vegetativo;-9;
Cacín;2016;Hombres;Crecimiento vegetativo;-3;
Cacín;2016;Mujeres;Crecimiento vegetativo;-6;
Cacín;2017;Ambos sexos;Crecimiento vegetativo;-5;
Cacín;2017;Hombres;Crecimiento vegetativo;-4;
Cacín;2017;Mujeres;Crecimiento vegetativo;-1;
Cacín;2018;Ambos sexos;Crecimiento vegetativo;-7;
Cacín;2018;Hombres;Crecimiento vegetativo;-2;
Cacín;2018;Mujeres;Crecimiento vegetativo;-5;
Cacín;2019;Ambos sexos;Crecimiento vegetativo;-3;
Cacín;2019;Hombres;Crecimiento vegetativo;-2;
Cacín;2019;Mujeres;Crecimiento vegetativo;-1;
Cacín;2020;Ambos sexos;Crecimiento vegetativo;-5;
Cacín;2020;Hombres;Crecimiento vegetativo;1;
Cacín;2020;Mujeres;Crecimiento vegetativo;-6;
Cacín;2021;Ambos sexos;Crecimiento vegetativo;-12;
Cacín;2021;Hombres;Crecimiento vegetativo;-8;
Cacín;2021;Mujeres;Crecimiento vegetativo;-4;
Cacín;2022;Ambos sexos;Crecimiento vegetativo;-18;
Cacín;2022;Hombres;Crecimiento vegetativo;-12;
Cacín;2022;Mujeres;Crecimiento vegetativo;-6;
Cacín;2023;Ambos sexos;Crecimiento vegetativo;-3;
Cacín;2023;Hombres;Crecimiento vegetativo;-4;
Cacín;2023;Mujeres;Crecimiento vegetativo;1;
Cádiar;2010;Ambos sexos;Crecimiento vegetativo;-9;
Cádiar;2010;Hombres;Crecimiento vegetativo;-7;
Cádiar;2010;Mujeres;Crecimiento vegetativo;-2;
Cádiar;2011;Ambos sexos;Crecimiento vegetativo;-16;
Cádiar;2011;Hombres;Crecimiento vegetativo;-9;
Cádiar;2011;Mujeres;Crecimiento vegetativo;-7;
Cádiar;2012;Ambos sexos;Crecimiento vegetativo;-4;
Cádiar;2012;Hombres;Crecimiento vegetativo;1;
Cádiar;2012;Mujeres;Crecimiento vegetativo;-5;
Cádiar;2013;Ambos sexos;Crecimiento vegetativo;-9;
Cádiar;2013;Hombres;Crecimiento vegetativo;-7;
Cádiar;2013;Mujeres;Crecimiento vegetativo;-2;
Cádiar;2014;Ambos sexos;Crecimiento vegetativo;-6;
Cádiar;2014;Hombres;Crecimiento vegetativo;-2;
Cádiar;2014;Mujeres;Crecimiento vegetativo;-4;
Cádiar;2015;Ambos sexos;Crecimiento vegetativo;-11;
Cádiar;2015;Hombres;Crecimiento vegetativo;-4;
Cádiar;2015;Mujeres;Crecimiento vegetativo;-7;
Cádiar;2016;Ambos sexos;Crecimiento vegetativo;-19;
Cádiar;2016;Hombres;Crecimiento vegetativo;-9;
Cádiar;2016;Mujeres;Crecimiento vegetativo;-10;
Cádiar;2017;Ambos sexos;Crecimiento vegetativo;-15;
Cádiar;2017;Hombres;Crecimiento vegetativo;-7;
Cádiar;2017;Mujeres;Crecimiento vegetativo;-8;
Cádiar;2018;Ambos sexos;Crecimiento vegetativo;-6;
Cádiar;2018;Hombres;Crecimiento vegetativo;0;
Cádiar;2018;Mujeres;Crecimiento vegetativo;-6;
Cádiar;2019;Ambos sexos;Crecimiento vegetativo;-21;
Cádiar;2019;Hombres;Crecimiento vegetativo;-11;
Cádiar;2019;Mujeres;Crecimiento vegetativo;-10;
Cádiar;2020;Ambos sexos;Crecimiento vegetativo;-3;
Cádiar;2020;Hombres;Crecimiento vegetativo;-4;
Cádiar;2020;Mujeres;Crecimiento vegetativo;1;
Cádiar;2021;Ambos sexos;Crecimiento vegetativo;-5;
Cádiar;2021;Hombres;Crecimiento vegetativo;-2;
Cádiar;2021;Mujeres;Crecimiento vegetativo;-3;
Cádiar;2022;Ambos sexos;Crecimiento vegetativo;-18;
Cádiar;2022;Hombres;Crecimiento vegetativo;-8;
Cádiar;2022;Mujeres;Crecimiento vegetativo;-10;
Cádiar;2023;Ambos sexos;Crecimiento vegetativo;-19;
Cádiar;2023;Hombres;Crecimiento vegetativo;-11;
Cádiar;2023;Mujeres;Crecimiento vegetativo;-8;
Cájar;2010;Ambos sexos;Crecimiento vegetativo;-1;
Cájar;2010;Hombres;Crecimiento vegetativo;15;
Cájar;2010;Mujeres;Crecimiento vegetativo;-16;
Cájar;2011;Ambos sexos;Crecimiento vegetativo;10;
Cájar;2011;Hombres;Crecimiento vegetativo;16;
Cájar;2011;Mujeres;Crecimiento vegetativo;-6;
Cájar;2012;Ambos sexos;Crecimiento vegetativo;9;
Cájar;2012;Hombres;Crecimiento vegetativo;12;
Cájar;2012;Mujeres;Crecimiento vegetativo;-3;
Cájar;2013;Ambos sexos;Crecimiento vegetativo;2;
Cájar;2013;Hombres;Crecimiento vegetativo;15;
Cájar;2013;Mujeres;Crecimiento vegetativo;-13;
Cájar;2014;Ambos sexos;Crecimiento vegetativo;8;
Cájar;2014;Hombres;Crecimiento vegetativo;12;
Cájar;2014;Mujeres;Crecimiento vegetativo;-4;
Cájar;2015;Ambos sexos;Crecimiento vegetativo;-11;
Cájar;2015;Hombres;Crecimiento vegetativo;0;
Cájar;2015;Mujeres;Crecimiento vegetativo;-11;
Cájar;2016;Ambos sexos;Crecimiento vegetativo;-6;
Cájar;2016;Hombres;Crecimiento vegetativo;7;
Cájar;2016;Mujeres;Crecimiento vegetativo;-13;
Cájar;2017;Ambos sexos;Crecimiento vegetativo;-10;
Cájar;2017;Hombres;Crecimiento vegetativo;5;
Cájar;2017;Mujeres;Crecimiento vegetativo;-15;
Cájar;2018;Ambos sexos;Crecimiento vegetativo;-13;
Cájar;2018;Hombres;Crecimiento vegetativo;-6;
Cájar;2018;Mujeres;Crecimiento vegetativo;-7;
Cájar;2019;Ambos sexos;Crecimiento vegetativo;-1;
Cájar;2019;Hombres;Crecimiento vegetativo;2;
Cájar;2019;Mujeres;Crecimiento vegetativo;-3;
Cájar;2020;Ambos sexos;Crecimiento vegetativo;1;
Cájar;2020;Hombres;Crecimiento vegetativo;8;
Cájar;2020;Mujeres;Crecimiento vegetativo;-7;
Cájar;2021;Ambos sexos;Crecimiento vegetativo;1;
Cájar;2021;Hombres;Crecimiento vegetativo;12;
Cájar;2021;Mujeres;Crecimiento vegetativo;-11;
Cájar;2022;Ambos sexos;Crecimiento vegetativo;-25;
