Lugar de residencia;Anual;Sexo;Medida;Valor;
Almedinilla;2008;Ambos sexos;Crecimiento vegetativo;0;
Almedinilla;2008;Hombres;Crecimiento vegetativo;-7;
Almedinilla;2008;Mujeres;Crecimiento vegetativo;7;
Almedinilla;2009;Ambos sexos;Crecimiento vegetativo;-9;
Almedinilla;2009;Hombres;Crecimiento vegetativo;-3;
Almedinilla;2009;Mujeres;Crecimiento vegetativo;-6;
Almedinilla;2010;Ambos sexos;Crecimiento vegetativo;-9;
Almedinilla;2010;Hombres;Crecimiento vegetativo;-3;
Almedinilla;2010;Mujeres;Crecimiento vegetativo;-6;
Almedinilla;2011;Ambos sexos;Crecimiento vegetativo;-9;
Almedinilla;2011;Hombres;Crecimiento vegetativo;-1;
Almedinilla;2011;Mujeres;Crecimiento vegetativo;-8;
Almedinilla;2012;Ambos sexos;Crecimiento vegetativo;-9;
Almedinilla;2012;Hombres;Crecimiento vegetativo;-10;
Almedinilla;2012;Mujeres;Crecimiento vegetativo;1;
Almedinilla;2013;Ambos sexos;Crecimiento vegetativo;-14;
Almedinilla;2013;Hombres;Crecimiento vegetativo;-7;
Almedinilla;2013;Mujeres;Crecimiento vegetativo;-7;
Almedinilla;2014;Ambos sexos;Crecimiento vegetativo;-7;
Almedinilla;2014;Hombres;Crecimiento vegetativo;-4;
Almedinilla;2014;Mujeres;Crecimiento vegetativo;-3;
Almedinilla;2015;Ambos sexos;Crecimiento vegetativo;-7;
Almedinilla;2015;Hombres;Crecimiento vegetativo;-7;
Almedinilla;2015;Mujeres;Crecimiento vegetativo;0;
Almedinilla;2016;Ambos sexos;Crecimiento vegetativo;-10;
Almedinilla;2016;Hombres;Crecimiento vegetativo;-9;
Almedinilla;2016;Mujeres;Crecimiento vegetativo;-1;
Almedinilla;2017;Ambos sexos;Crecimiento vegetativo;-28;
Almedinilla;2017;Hombres;Crecimiento vegetativo;-16;
Almedinilla;2017;Mujeres;Crecimiento vegetativo;-12;
Almedinilla;2018;Ambos sexos;Crecimiento vegetativo;-9;
Almedinilla;2018;Hombres;Crecimiento vegetativo;-8;
Almedinilla;2018;Mujeres;Crecimiento vegetativo;-1;
Almedinilla;2019;Ambos sexos;Crecimiento vegetativo;-16;
Almedinilla;2019;Hombres;Crecimiento vegetativo;-5;
Almedinilla;2019;Mujeres;Crecimiento vegetativo;-11;
Almedinilla;2020;Ambos sexos;Crecimiento vegetativo;-17;
Almedinilla;2020;Hombres;Crecimiento vegetativo;-11;
Almedinilla;2020;Mujeres;Crecimiento vegetativo;-6;
Almedinilla;2021;Ambos sexos;Crecimiento vegetativo;-18;
Almedinilla;2021;Hombres;Crecimiento vegetativo;-13;
Almedinilla;2021;Mujeres;Crecimiento vegetativo;-5;
Almedinilla;2022;Ambos sexos;Crecimiento vegetativo;-13;
Almedinilla;2022;Hombres;Crecimiento vegetativo;-7;
Almedinilla;2022;Mujeres;Crecimiento vegetativo;-6;
Almedinilla;2023;Ambos sexos;Crecimiento vegetativo;-24;
Almedinilla;2023;Hombres;Crecimiento vegetativo;-15;
Almedinilla;2023;Mujeres;Crecimiento vegetativo;-9;
